,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
84798,2020-07-20 17:57:36,3598634130286287,fraud_Pouros-Haag,shopping_pos,2.71,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,55447caa6490ed2ff80f8aeb5e045a0c,1374343056,40.288264,-96.983201,0
84799,2020-07-20 17:57:59,6538891242532018,fraud_Berge-Hills,kids_pets,126.76,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,5f1c05324a05e59af168640891c8f489,1374343079,35.137709,-90.23700699999999,0
84800,2020-07-20 17:58:46,4170689372027579,fraud_Hills-Witting,shopping_net,2.26,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,30f5056347ef79d412722bc015b08bad,1374343126,35.099126,-96.589825,0
84801,2020-07-20 17:59:02,4149635823017,fraud_Waelchi-Wolf,kids_pets,69.44,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,be5d15e0afc850984e7f58cf3be66230,1374343142,33.651227,-85.85604000000001,0
84802,2020-07-20 17:59:16,639046421587,fraud_Zboncak Ltd,food_dining,59.95,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,03c08b7ad5940a52a26d849dcaa52733,1374343156,40.376104999999995,-80.340305,0
84803,2020-07-20 17:59:17,2252055259910912,fraud_Kessler Group,travel,499.13,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,4f3426501264b31a479dc8e9345f41a6,1374343157,44.734681,-89.884493,0
84804,2020-07-20 17:59:29,2305336922781618,fraud_Waelchi Inc,kids_pets,21.76,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,fb3889db1b8d7c0247e19ff12eba41b7,1374343169,39.75783,-93.002769,0
84805,2020-07-20 17:59:34,38199021865320,"fraud_Dare, Casper and Bartoletti",kids_pets,57.28,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,8cb39563767a79fa387598c1bd7a931e,1374343174,43.587091,-71.390959,0
84806,2020-07-20 17:59:38,2264937662466770,fraud_Lynch Ltd,shopping_pos,1.22,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,37fcbeefcab9aa42e25e909255d0c0de,1374343178,28.521420000000003,-98.235945,0
84807,2020-07-20 17:59:54,676372984911,fraud_Barton LLC,kids_pets,46.48,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,ace30a8345979d89f4943f9781776c71,1374343194,40.696071999999994,-97.86838399999999,0
84808,2020-07-20 18:00:01,3506592072985012,"fraud_Schoen, Nienow and Bauch",personal_care,3.38,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,3b4db6bbe65afda78f5bf9150a497614,1374343201,38.878039,-89.82826700000001,0
84809,2020-07-20 18:00:02,630484879808,"fraud_Metz, Russel and Metz",kids_pets,61.9,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,829dbb2f60e6f5b339510a37f642b87a,1374343202,36.831257,-119.993297,0
84810,2020-07-20 18:00:36,4810839835482794272,fraud_Kihn Inc,shopping_pos,4.66,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,6bc960c4970b8a13b130266a5d09a89d,1374343236,37.509426,-93.73879699999999,0
84811,2020-07-20 18:01:30,2254799658404120,fraud_Terry-Huel,shopping_net,595.46,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.945999999999998,-83.2474,94325,Educational psychologist,1987-09-08,ceadafb9ffea267f435fd581de1e1137,1374343290,31.227783000000002,-84.08081800000001,0
84812,2020-07-20 18:01:45,4570636521433188,fraud_Ruecker-Mayert,kids_pets,43.63,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,b090f3a9c10730fc2dd150f8cfe5c3f7,1374343305,29.720437,-80.809403,0
84813,2020-07-20 18:01:59,6011252220172077,fraud_Heaney-Marquardt,entertainment,51.15,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,8cbfd85a498fbefa66a68553b85325c1,1374343319,42.583090000000006,-95.808649,0
84814,2020-07-20 18:03:14,577588686219,fraud_Wilkinson Ltd,entertainment,71.19,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,25f63587a248230b83f67b974edd448a,1374343394,40.294602000000005,-79.457999,0
84815,2020-07-20 18:03:30,4839043708100390,fraud_Dibbert-Green,entertainment,77.18,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,896319aee7a0f4052ccef9185401a0fa,1374343410,41.685932,-93.05009799999999,0
84816,2020-07-20 18:04:13,5540636818935089,fraud_Streich Ltd,home,82.64,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,f540c2087f9fb9d50482a68be98e541c,1374343453,43.451046000000005,-71.827627,0
84817,2020-07-20 18:05:39,30131826429364,fraud_Pouros-Conroy,shopping_pos,101.05,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,c93dac751036f17868466d8b019376b9,1374343539,36.735977,-83.492424,0
84818,2020-07-20 18:05:40,3545109339866548,fraud_Hoppe-Parisian,kids_pets,21.92,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,aa086a7c70422882a180d75e911b50fe,1374343540,34.131114000000004,-89.708065,0
84819,2020-07-20 18:07:37,347612609554823,fraud_Abbott-Rogahn,entertainment,133.38,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,f19a015540d034cab32be7d0d72bd378,1374343657,45.180603000000005,-69.591819,0
84820,2020-07-20 18:07:39,213126662687660,fraud_Parker-Kunde,personal_care,4.93,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,7d909211cef33ae4b680c5a548d10f0c,1374343659,28.210606,-99.491592,0
84821,2020-07-20 18:07:55,675909898057,fraud_Treutel-King,travel,1.24,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,00bd9145a9145d4f6c0e6e72c6e81798,1374343675,40.865971,-74.039277,0
84822,2020-07-20 18:07:56,3513618443244549,fraud_Larson-Moen,entertainment,43.65,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,9a23ecc3d3afbd4b3640c37f3004bf7c,1374343676,44.155238,-97.358264,0
84823,2020-07-20 18:07:59,4586810168620942,fraud_Will Ltd,food_dining,9.12,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,2850dc18168b276abbd18389f1662e15,1374343679,31.629292,-80.559123,0
84824,2020-07-20 18:08:01,4873783502705038,fraud_Pagac LLC,shopping_pos,6.22,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,1ccfa94a23431b73bb004d1839077566,1374343681,47.775496999999994,-123.10505,0
84825,2020-07-20 18:08:01,3576431665303017,fraud_Connelly-Carter,home,29.96,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,a047c2a9cb0af01ac6968abdf0c030a5,1374343681,32.583926,-112.520723,0
84826,2020-07-20 18:08:09,4306630852918,"fraud_Mueller, Gerhold and Mueller",health_fitness,91.47,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,f53c8eef37fcaf2667ba75b424c5fa55,1374343689,38.512329,-89.725883,0
84827,2020-07-20 18:08:26,342351256941125,fraud_Schmeler-Howe,personal_care,122.12,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,8adfa5b85ad2017961d627f9c4f4e771,1374343706,32.800072,-83.34934799999999,0
84828,2020-07-20 18:08:35,4048508450704760,fraud_Beier and Sons,home,78.56,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,1dedf18a2a5c48aae03ceb31b76cc167,1374343715,40.948743,-98.364788,0
84829,2020-07-20 18:08:42,4226219726886852999,fraud_Jewess LLC,shopping_pos,188.24,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.09200000000001,12349,Field trials officer,1985-07-08,6cd2ae743a97b29fc52d574b57f8d4d7,1374343722,38.819511999999996,-83.99042299999999,0
84830,2020-07-20 18:09:00,180081032825079,fraud_Little-Gleichner,travel,5.37,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,01c32f4e117b59422491cdc1c3813481,1374343740,33.747583,-90.938423,0
84831,2020-07-20 18:09:07,370612217861404,fraud_Veum-Koelpin,travel,9.47,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,b963fe31666b94725dd7531d4213878c,1374343747,39.437106,-74.338099,0
84832,2020-07-20 18:10:17,4294040533480516,"fraud_Eichmann, Hayes and Treutel",travel,8.57,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,bb0a7bc92ada88a8970dd55640523f99,1374343817,33.906929,-82.375287,0
84833,2020-07-20 18:10:21,6592861994408652,"fraud_Douglas, Schneider and Turner",shopping_pos,1.15,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,a598f8008569bc25b3f83cabc0ece62c,1374343821,43.081768,-78.985972,0
84834,2020-07-20 18:10:34,2348245054386329,fraud_Homenick LLC,personal_care,27.35,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,5c7b2db981f7dec2643379bb1a6af5da,1374343834,42.542803,-79.67828100000001,0
84835,2020-07-20 18:11:13,630451534402,"fraud_Wuckert, Wintheiser and Friesen",home,17.92,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,e696a8efb484e162aa71b0e4f4619ff5,1374343873,47.028876000000004,-86.942326,0
84836,2020-07-20 18:11:29,4451438912406400,fraud_Hills-Boyer,personal_care,6.78,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,31f13743c471321100ad116420ee705f,1374343889,34.288759000000006,-93.77216899999999,0
84837,2020-07-20 18:11:31,38797410705641,fraud_Kulas Group,health_fitness,76.79,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,37add26f8abc8bf071064bfb8e2dd84a,1374343891,41.626768,-73.728825,0
84838,2020-07-20 18:11:47,4358137750029944984,fraud_Ruecker-Mayert,kids_pets,10.37,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,7163ffa76d2a04bc0daf5d927233abfd,1374343907,42.391384,-92.862773,0
84839,2020-07-20 18:11:53,4708992452821239,fraud_Dare-Marvin,entertainment,37.19,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,cab7d5c8b6d74e1526ceadd77a147a21,1374343913,36.781019,-91.336869,0
84840,2020-07-20 18:12:22,36485887555770,"fraud_Lesch, D'Amore and Brown",food_dining,6.73,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,0aa28d1c8aab08e03fb547d5d9b5be5e,1374343942,40.502648,-83.488417,0
84841,2020-07-20 18:12:25,3500969075198072,"fraud_Rippin, Kub and Mann",misc_net,230.91,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,635bb38f0bc0cb635af9655eb0db0f93,1374343945,47.211304999999996,-116.305543,0
84842,2020-07-20 18:12:52,6547670341037171,fraud_Breitenberg-Hermiston,kids_pets,40.84,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,e9368dc4d35dd85834b74ec00107b2ca,1374343972,39.492215,-76.08639000000001,0
84843,2020-07-20 18:12:53,30273037698427,fraud_Breitenberg LLC,travel,4.98,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,df679257fea9b347b13794b0b5b44130,1374343973,35.952134,-92.032174,0
84844,2020-07-20 18:12:57,4873783502705038,fraud_Jast-McDermott,shopping_pos,34.3,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,dca7874ca9732d07e4f17d458fd21b5b,1374343977,48.617039,-122.246246,0
